name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-07-11,89.4,75.4,81.6,99.8,75.4,86.8,76.1,84.5,0.039,100,4.17,rain,0,0,22.6,12.8,110.3,1015.3,57.3,7.7,265,22.9,8,30,2025-07-11T05:50:16,2025-07-11T18:32:36,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-07-12,88,75.1,81.7,100.1,75.1,87.4,76,83.6,0,0,0,rain,0,0,22.6,17.2,135.4,1015.6,60.3,7.3,202,17.6,7,60,2025-07-12T05:50:31,2025-07-12T18:32:36,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-07-13,87.6,75.3,81.4,99.9,75.3,87.4,75.7,83.4,0,0,0,rain,0,0,18.1,13.9,122.5,1015.5,45.3,7.2,277.7,24,9,30,2025-07-13T05:50:46,2025-07-13T18:32:35,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-07-14,88.1,75.1,81.3,95.8,75.1,85.1,73.9,79.5,0,0,0,,0,0,17.9,17.2,110.2,1016.1,26.5,7.1,296.5,25.4,9,10,2025-07-14T05:51:00,2025-07-14T18:32:33,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-07-15,87.6,73.3,80.1,101.6,73.3,85.5,75.5,86.2,0.787,100,4.17,rain,0,0,16.6,11.4,20.1,1014.8,46.6,7.4,245.8,21.2,8,30,2025-07-15T05:51:15,2025-07-15T18:32:30,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78970011634,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-07-16,89.6,75.1,81.8,102.5,75.1,87.6,75.5,82.3,0,0,0,rain,0,0,32.2,21.9,106.2,1013.7,40.8,8.5,301,26,10,30,2025-07-16T05:51:29,2025-07-16T18:32:27,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-07-17,89.4,75,81.7,102.3,75,88,76.2,84.4,0.004,100,4.17,rain,0,0,22.6,17.2,89.3,1013.7,37.8,6.8,246.7,21.1,9,60,2025-07-17T05:51:43,2025-07-17T18:32:22,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-07-18,84.3,73.3,79,96.1,73.3,81.6,75.7,89.9,0.039,100,4.17,rain,0,0,22.1,16.1,96.1,1014.7,62.1,7,143.9,12.4,5,60,2025-07-18T05:51:57,2025-07-18T18:32:17,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78970011634,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-07-19,89.4,75.3,80.8,104.6,75.3,85.8,76.1,86.7,0.157,100,4.17,rain,0,0,20.6,16.1,107.6,1014.5,55.8,7.5,222.2,19.1,8,60,2025-07-19T05:52:11,2025-07-19T18:32:11,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78970011634,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-07-20,87.9,76.8,81.5,99.5,76.8,86.3,76,84.6,0.382,100,4.17,rain,0,0,22.4,15,91.5,1014.7,57.8,7.3,196.8,17,7,60,2025-07-20T05:52:24,2025-07-20T18:32:05,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-07-21,87.9,75.2,81.4,102,75.2,87.2,76.4,85.4,0,0,0,rain,0,0,22.1,16.1,93.6,1013.1,48.7,7.5,247.4,21.4,8,60,2025-07-21T05:52:37,2025-07-21T18:31:57,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,3EBY2,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-07-22,87.6,76.8,81.6,101.8,76.8,87.6,76.9,86.3,0.315,100,4.17,rain,0,0,18.8,12.8,108.8,1012.8,53.9,7.2,263.5,22.7,8,30,2025-07-22T05:52:50,2025-07-22T18:31:49,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78970011634,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-07-23,88,73.5,81,102.4,73.5,86.8,77,88.2,1.15,100,8.33,rain,0,0,27.7,13.9,107.2,1014.4,59.5,7.7,235,20.2,8,30,2025-07-23T05:53:02,2025-07-23T18:31:39,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-07-24,80.8,75.1,77.6,88.4,75.1,79.1,76.4,95.9,0.905,100,8.33,rain,0,0,21.9,9,98.4,1014.6,61.5,5.9,195.2,16.9,7,60,2025-07-24T05:53:15,2025-07-24T18:31:29,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78970011634,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-07-25,89.5,75,80.3,102.3,75,84.8,76.1,88.2,0,0,0,rain,0,0,19.9,13.9,94.3,1012.4,51.2,6.6,234.8,20.3,8,30,2025-07-25T05:53:26,2025-07-25T18:31:18,0.03,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"78970011634,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-07-26,89.4,75.3,81.2,102.5,75.3,87.2,76.9,87.6,0,0,0,rain,0,0,18.1,12.8,119.4,1012.3,62.7,7.2,256.6,22.2,8,60,2025-07-26T05:53:38,2025-07-26T18:31:06,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,3EBY2,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-07-27,87.6,77.1,81.2,99.9,77.1,86.8,77.2,88.3,0.315,100,4.17,rain,0,0,21.3,11.4,109.7,1013.6,55.2,7.6,261.1,22.4,9,60,2025-07-27T05:53:49,2025-07-27T18:30:54,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-07-28,88,76.9,81.8,108.1,76.9,89.2,78.1,89.1,0.331,100,8.33,rain,0,0,21,16.1,101.8,1014.5,51.8,7,262.2,22.4,9,60,2025-07-28T05:54:00,2025-07-28T18:30:40,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-07-29,89.7,77.1,82.5,102.4,77.1,88.5,76.5,83,0,0,0,rain,0,0,20.1,12.8,96.6,1014.5,36,6.8,300.8,26.2,10,30,2025-07-29T05:54:10,2025-07-29T18:30:26,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-07-30,89.5,73.3,81,102.1,73.3,85.5,74.1,80.7,0,0,0,rain,0,0,16.6,11.4,103,1014.5,29.6,7,296.2,25.5,10,30,2025-07-30T05:54:20,2025-07-30T18:30:11,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,3EBY2,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-07-31,87.6,75,80.6,101.6,75,86.6,75.9,85.8,0.004,100,4.17,rain,0,0,18.3,13.9,98.5,1015.3,55,6.9,269.6,23.2,9,30,2025-07-31T05:54:29,2025-07-31T18:29:55,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-08-01,87.8,76.8,81.3,102.4,76.8,87.3,77.1,87.4,0,0,0,rain,0,0,20.6,11.4,99.6,1015.7,54.7,7,256.5,21.9,8,30,2025-08-01T05:54:39,2025-08-01T18:29:38,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-08-02,87.7,77.2,81.5,101.9,77.2,87.1,77.3,87.7,0.358,100,12.5,rain,0,0,23.3,15,114.4,1015.8,50,7.1,260.1,22.5,9,30,2025-08-02T05:54:47,2025-08-02T18:29:20,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-08-03,87.8,76.8,81.8,101.7,76.8,87.9,76.6,85.1,0,0,0,rain,0,0,20.1,16.1,113.4,1014.5,39.9,8.1,264.6,22.8,9,60,2025-08-03T05:54:56,2025-08-03T18:29:02,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-08-04,89.4,76.9,82.5,104.3,76.9,89.3,76.9,84,0.161,100,4.17,rain,0,0,21.7,13.9,99.9,1014.5,46.5,7.2,245.4,21.3,9,60,2025-08-04T05:55:04,2025-08-04T18:28:42,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-08-05,88,77.2,81.9,102.4,77.2,88.5,77.5,86.9,0.055,100,8.33,rain,0,0,20.1,15,97.8,1015.4,50.1,7.3,227.9,19.6,8,60,2025-08-05T05:55:11,2025-08-05T18:28:22,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-08-06,89.6,76.8,81.5,102.6,76.8,86.4,76.2,84.8,0.083,100,8.33,rain,0,0,23.7,15,105.6,1014.9,58.3,6.9,264.5,22.8,9,30,2025-08-06T05:55:18,2025-08-06T18:28:02,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-08-07,80.4,73.6,76.6,86.6,73.6,76.9,75,94.8,1.316,100,12.5,rain,0,0,26.4,16.1,105.4,1012.9,75.7,6,154.7,13.3,6,60,2025-08-07T05:55:25,2025-08-07T18:27:40,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-08-08,87.6,76.9,81,102,76.9,86.7,77.3,89.4,0.055,100,8.33,rain,0,0,23.5,13.9,115.2,1012.4,67.3,6.9,244.7,21.1,9,60,2025-08-08T05:55:31,2025-08-08T18:27:18,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-08-09,84.4,76.9,80.2,94.5,76.9,84.3,76.2,87.9,0.54,100,8.33,rain,0,0,22.4,10.3,282,1014.1,71.8,7.1,229.6,20.1,9,30,2025-08-09T05:55:37,2025-08-09T18:26:55,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-08-10,89.5,75.2,81.5,100.2,75.2,86.4,75.4,82.9,0,0,0,rain,0,0,20.1,15,108.1,1014.3,61.7,8.1,199.9,17.2,7,60,2025-08-10T05:55:43,2025-08-10T18:26:31,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-08-11,89.7,75.4,82.6,104.7,75.4,89.6,76.6,83.1,0,0,0,rain,0,0,21,12.8,115.4,1013.5,53.5,7.7,266,23,9,75,2025-08-11T05:55:48,2025-08-11T18:26:06,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-08-12,89.8,77.2,83.6,105.1,77.2,92,76.9,80.6,0,0,0,rain,0,0,22.4,16.1,101.9,1012.7,43.6,5.3,277.1,23.9,9,60,2025-08-12T05:55:52,2025-08-12T18:25:41,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,3EBY2,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-08-13,89.7,75.4,82.5,102.5,75.4,88.5,75.6,80.4,0,0,0,rain,0,0,18.1,12.8,110.3,1012,44.5,6.9,278.3,24,9,60,2025-08-13T05:55:57,2025-08-13T18:25:15,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,3EBY2,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-08-14,85.8,75.4,80.7,99.1,75.4,86.7,77,88.7,0.012,100,4.17,rain,0,0,16.6,11.4,117.4,1012.7,49.3,7.2,250.4,21.5,8,60,2025-08-14T05:56:01,2025-08-14T18:24:49,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78970011634,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-08-15,86.2,76.8,78.9,99.4,76.8,81.4,76.6,92.8,0.63,100,4.17,rain,0,0,14.3,6.9,129,1013.2,66.4,7.4,264.8,22.8,9,30,2025-08-15T05:56:04,2025-08-15T18:24:21,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78970011634,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-08-16,87.6,75,78.3,102.1,75,81.4,76,92.7,4.094,100,8.33,rain,0,0,21.3,15,73.3,1012.4,63.1,7,256.3,22.2,8,30,2025-08-16T05:56:07,2025-08-16T18:23:53,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-08-17,91.2,75,82.1,107.6,75,89.6,76.9,85,0,0,0,rain,0,0,21.3,13.9,139.7,1012.3,50.6,7.2,267.6,22.8,9,30,2025-08-17T05:56:10,2025-08-17T18:23:25,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-08-18,91.2,76.8,82.8,104.5,76.8,89.5,76.6,82.4,0,0,0,rain,0,0,20.1,13.9,123.6,1013.5,49.9,8.3,265.6,23,9,30,2025-08-18T05:56:12,2025-08-18T18:22:56,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-08-19,89.7,76.8,82.7,104.6,76.8,89.5,76.4,82,0.004,100,4.17,rain,0,0,16.8,11.4,135.4,1013.7,60.3,7.7,275.8,23.9,9,60,2025-08-19T05:56:14,2025-08-19T18:22:26,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78970011634,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-08-20,91.2,76.8,83,110.1,76.8,90.5,76.7,82.3,0,0,0,rain,0,0,23,13.9,110.8,1012.8,47.4,6.1,261.4,22.6,9,75,2025-08-20T05:56:16,2025-08-20T18:21:55,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,3EBY2,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-08-21,89.7,76.8,82.1,102.8,76.8,89,76.8,84.5,0.039,100,4.17,rain,0,0,20.8,12.8,123.1,1011.5,57.5,5.5,268.4,23.2,9,75,2025-08-21T05:56:17,2025-08-21T18:21:25,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-08-22,89.8,77.2,83.7,105.5,77.2,92.3,77.6,82.8,0,0,0,rain,0,0,18.1,12.8,123.5,1012.1,57.1,6.8,249.9,21.6,8,60,2025-08-22T05:56:18,2025-08-22T18:20:53,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-08-23,89.5,76.9,82.3,104.7,76.9,89,76.7,83.6,0,0,0,rain,0,0,21.9,11.4,103,1013.2,51.5,6.9,245.5,21.1,8,60,2025-08-23T05:56:18,2025-08-23T18:20:21,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,3EBY2,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-08-24,89.4,75.2,80.9,104.5,75.2,86.8,76.7,87.6,0.004,100,4.17,rain,0,0,23.3,12.8,112.3,1012.7,56.1,6.5,250.2,21.4,9,75,2025-08-24T05:56:18,2025-08-24T18:19:48,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-08-25,89.6,76.9,82.2,108.1,76.9,89.6,77.5,86.3,0.076,100,54.17,rain,0,0,21.7,11.4,124.3,1012.9,52.6,6.2,247.6,21.2,8,60,2025-08-25T05:56:18,2025-08-25T18:19:15,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-08-26,87.8,77,81.1,99.9,77,86.9,76.8,87.1,0.124,100,45.83,rain,0,0,22.1,9.2,118.2,1014.1,38.4,6.2,250.7,21.5,8,60,2025-08-26T05:56:18,2025-08-26T18:18:42,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-08-27,89.6,77,83.1,105.1,77,90.4,77.1,83,0.04,100,25,rain,0,0,19.7,12.8,138.7,1015.2,55.1,6,272.7,23.7,9,60,2025-08-27T05:56:17,2025-08-27T18:18:08,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-08-28,84.2,77,80.1,96.1,77,85,76.9,89.9,0.044,100,25,rain,0,0,19.9,11.4,118.5,1015.8,43.9,6.2,258.9,22.3,9,60,2025-08-28T05:56:16,2025-08-28T18:17:33,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-08-29,91.4,75.2,81.9,107.8,75.2,89,76.6,84.7,0.428,100,83.33,rain,0,0,21.7,10.3,102,1013,50.9,6.1,176.4,15.2,6,60,2025-08-29T05:56:15,2025-08-29T18:16:59,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-08-30,87.7,76.9,80.1,104.9,76.9,84,77.4,91.6,0.048,100,37.5,rain,0,0,21.7,11.4,108.6,1011.6,30.2,6.2,236.9,20.6,9,60,2025-08-30T05:56:13,2025-08-30T18:16:23,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,TTPP
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-08-31,89.5,76.9,81.4,107.8,76.9,88.3,77.8,89.3,0.06,100,45.83,rain,0,0,19.2,12.8,109.6,1012.6,36.1,5.8,250.4,21.8,9,60,2025-08-31T05:56:11,2025-08-31T18:15:48,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-09-01,87.1,76.9,81.5,101.6,76.9,87.5,77.5,88.1,0.076,100,58.33,rain,0,0,19.2,11.4,111.1,1012.9,37.2,6.2,257.9,22.4,9,30,2025-09-01T05:56:09,2025-09-01T18:15:12,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-09-02,87.9,75.2,79.4,102.6,75.2,82.7,76.4,91.1,0.068,100,41.67,rain,0,0,20.6,11.4,114.6,1013.4,48.5,6,266.1,22.9,9,60,2025-09-02T05:56:07,2025-09-02T18:14:35,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-09-03,87.8,75.2,80.7,102.3,75.2,86.7,76.7,88.4,0.23,100,75,rain,0,0,19.2,15,112.2,1013.1,44.5,6.3,234.5,20.2,8,60,2025-09-03T05:56:05,2025-09-03T18:13:59,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-09-04,89.6,77,82.2,102.3,77,88.4,76.9,84.7,0.195,100,58.33,rain,0,0,18.3,13.9,106.8,1012.8,45,6.2,264.1,22.8,9,60,2025-09-04T05:56:02,2025-09-04T18:13:22,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-09-05,87.8,77,80.6,102.3,77,85,76.9,89,0.204,100,79.17,rain,0,0,20.6,20.8,120.3,1013.3,54.1,6.1,255.3,21.9,8,60,2025-09-05T05:55:59,2025-09-05T18:12:44,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-09-06,84.2,75.2,78.1,96.1,75.2,79.9,75,90.2,0.306,100,70.83,rain,0,0,21.9,11.4,118.7,1013.5,63.1,5.8,208.3,18.2,7,60,2025-09-06T05:55:56,2025-09-06T18:12:07,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-09-07,89.6,75.2,81.4,105.1,75.2,88.1,76.3,85.4,0.076,100,20.83,rain,0,0,19.2,12.8,119.3,1014.1,48.1,6.2,263.8,22.9,10,60,2025-09-07T05:55:53,2025-09-07T18:11:29,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-09-08,89.6,75.2,82.1,102.3,75.2,87.6,75.5,81.7,0.032,100,25,rain,0,0,17.2,9.2,114.4,1014,28.1,6.4,274.6,23.7,9,60,2025-09-08T05:55:50,2025-09-08T18:10:51,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-09-09,86,73.4,79.3,97.1,73.4,83.2,76.1,90.3,0.087,100,20.83,rain,0,0,19.7,10.3,120.5,1014.3,37.6,6.2,243.2,21.2,8,60,2025-09-09T05:55:46,2025-09-09T18:10:13,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-09-10,89.6,75.2,82.2,105.1,75.2,90.1,77.2,85.7,0.02,100,16.67,rain,0,0,18.3,15,112.5,1013.6,46.3,5.9,251.9,21.7,9,60,2025-09-10T05:55:43,2025-09-10T18:09:35,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-09-11,89.6,75.2,80.8,105.1,75.2,85.7,77.1,88.9,0.301,100,54.17,rain,0,0,17.9,11.4,120,1012.6,56.4,6,224.3,19.3,8,60,2025-09-11T05:55:39,2025-09-11T18:08:56,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-09-12,89.3,75.2,81.5,105.1,75.2,88.6,77.2,87.3,0.112,100,41.67,rain,0,0,14.3,10.3,124.8,1012.3,48.3,6.2,247.2,21.3,9,60,2025-09-12T05:55:35,2025-09-12T18:08:17,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-09-13,89.6,75.2,80.2,108.1,75.2,84.6,76.6,89.1,0.139,100,58.33,rain,0,0,17.7,12.8,359.8,1011.9,51.4,5.9,248.6,21.5,9,60,2025-09-13T05:55:31,2025-09-13T18:07:39,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-09-14,86,75.2,79.2,99.3,75.2,83.1,76.7,92.2,0.155,100,54.17,rain,0,0,21,11.4,101.4,1011.8,52,6.1,214.9,18.6,8,60,2025-09-14T05:55:28,2025-09-14T18:07:00,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-09-15,89.6,77,81.1,105.1,77,85.8,76.8,87.4,0.312,100,58.33,rain,0,0,19.5,11.4,101.9,1012.2,48.2,6.2,251,21.7,8,60,2025-09-15T05:55:24,2025-09-15T18:06:21,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
"San Juan-Laventille, Trinidad, Trinidad And Tobago",2025-09-16,86,77,80.2,99.3,77,84.8,77.1,90.5,0.234,100,70.83,rain,0,0,17,8.1,111.6,1011.1,55.4,5.9,253.6,21.7,8,60,2025-09-16T05:55:20,2025-09-16T18:05:42,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
