name,datetime,humidity,precip,precipcover,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,sunrise,sunset,tempmax c,tempmin c,avgtemp c,feelslikemax c,feelslikemin c,avgfeelsliketemp c,dewpoint c
Diego Martin,2005-02-15,73.5,0.6096,8.33,12.8,82.1,1011.2,34.1,8.4,247.14705882352942,21.34705882352941,23195,65659,32.2,23.1,27.6,36.0,23.1,29.1,21.9
Diego Martin,2005-02-16,74.5,0.508,4.17,8.1,64.9,1009.9,49.4,8.9,251.37058823529412,21.723529411764705,23175,65672,33.1,21.1,26.8,36.7,21.1,28.3,21.3
Diego Martin,2005-02-17,72.6,0.0,0.0,12.8,323.4,1011.0,59.3,7.8,245.0,21.205882352941178,23155,65684,33.1,22.1,27.7,37.2,22.1,29.6,21.9
Diego Martin,2005-02-18,73.6,0.0,0.0,12.8,341.2,1012.2,82.4,7.8,246.41764705882355,21.323529411764707,23133,65695,34.1,22.1,26.9,36.6,22.1,28.0,21.2
Diego Martin,2005-02-19,70.6,0.0,0.0,15.0,18.9,1013.2,72.2,8.8,247.4294117647059,21.394117647058824,23111,65706,33.8,22.3,27.3,37.0,22.3,28.4,20.9
Diego Martin,2005-02-20,74.1,0.0,0.0,12.8,15.7,1013.7,52.1,9.5,257.15882352941173,22.25294117647059,23088,65716,34.1,21.1,26.8,35.7,21.1,27.6,20.8
Diego Martin,2005-02-21,65.6,0.3048,4.17,20.8,9.1,1013.3,61.5,7.7,259.535294117647,22.423529411764704,23064,65726,33.1,22.1,27.7,34.7,22.1,28.4,19.9
Diego Martin,2005-02-22,77.5,0.0,0.0,16.1,54.6,1012.8,73.5,6.2,241.75294117647059,20.91764705882353,23039,65735,31.1,21.8,25.8,34.3,21.8,26.8,21.3
Diego Martin,2005-02-23,79.1,0.9905999999999999,4.17,11.4,46.3,1013.2,71.9,6.9,250.19411764705885,21.65294117647059,23014,65744,32.1,23.1,25.8,35.3,23.1,26.5,21.7
Diego Martin,2005-02-24,78.6,0.9905999999999999,4.17,16.1,72.2,1013.6,52.5,7.4,241.59411764705885,20.86470588235294,22988,65752,32.1,22.1,26.3,35.0,22.1,27.5,21.9
Diego Martin,2005-02-25,79.0,0.0,0.0,16.1,76.7,1013.2,64.7,7.2,251.77058823529413,21.764705882352942,22961,65759,33.1,24.1,27.5,37.2,24.1,29.3,23.1
Diego Martin,2005-02-26,73.2,0.3048,4.17,16.1,65.1,1013.1,65.5,7.9,259.93529411764706,22.48235294117647,22934,65766,33.1,23.8,27.7,37.2,23.8,29.3,22.1
Diego Martin,2005-02-27,77.1,0.0,0.0,13.9,68.9,1012.5,72.0,7.2,249.90588235294115,21.623529411764707,22906,65773,33.1,22.1,27.2,36.2,22.1,28.6,22.2
Diego Martin,2005-02-28,85.1,7.086600000000001,8.33,16.1,70.1,1012.9,48.0,8.1,261.6823529411765,22.61764705882353,22877,65779,32.1,23.8,26.0,34.5,23.8,26.8,23.0
Diego Martin,2005-03-01,81.6,0.508,4.17,8.1,63.1,1012.6,55.0,8.3,218.77647058823527,18.91176470588235,23129,64583,31.8,22.1,25.5,34.0,22.1,26.4,21.8
Diego Martin,2005-03-02,77.9,0.0,0.0,6.9,31.1,1011.9,83.5,9.2,238.24705882352941,20.570588235294117,23364,65459,30.1,21.3,25.3,32.0,21.3,26.3,20.9
Diego Martin,2005-03-03,68.6,0.508,4.17,12.8,72.2,1013.3,48.1,9.0,265.1941176470588,22.941176470588236,22788,65795,33.1,23.3,28.0,36.2,23.3,29.6,21.3
Diego Martin,2005-03-04,70.4,0.0,0.0,17.2,63.4,1013.6,53.1,5.9,273.1058823529412,23.576470588235296,21713,65826,32.1,26.3,29.6,36.9,26.3,33.6,23.4
Diego Martin,2005-03-05,76.6,0.0,0.0,17.2,81.3,1013.0,43.9,8.2,235.42499999999998,20.31875,20838,65940,34.1,24.1,28.4,39.5,24.1,31.2,23.4
Diego Martin,2005-03-06,94.3,144.0942,12.5,8.1,92.2,1011.5,90.8,6.0,234.7625,20.28125,20573,66362,29.1,24.1,25.6,34.7,24.1,26.3,24.6
Diego Martin,2005-03-07,86.6,2.9972,4.17,12.8,352.3,1013.0,72.9,5.9,231.2625,19.9625,20906,66754,33.1,23.6,26.8,39.4,23.6,28.5,24.2
Diego Martin,2005-03-08,79.5,4.0893999999999995,4.17,15.0,63.7,1013.3,50.9,6.9,197.41875,17.00625,21312,66568,32.1,25.1,28.1,38.5,25.1,30.9,23.9
Diego Martin,2005-03-09,78.6,0.508,4.17,11.4,106.2,1012.0,43.6,7.1,202.7125,17.5125,21385,65668,33.1,24.1,28.4,39.4,24.1,31.2,23.9
Diego Martin,2005-03-10,82.5,2.0065999999999997,4.17,10.3,187.2,1009.7,89.6,8.3,208.95625,18.05,21293,64521,34.1,23.1,27.6,40.7,23.1,30.4,24.0
Diego Martin,2005-03-11,86.0,0.0,0.0,17.2,80.1,1013.5,60.0,8.2,201.85625,17.443749999999998,21481,63685,32.1,24.1,26.8,38.1,24.1,28.7,24.1
Diego Martin,2005-03-12,88.1,2.3114,8.33,17.2,70.4,1011.4,73.8,7.5,177.925,15.3125,22212,63727,30.6,22.8,25.3,35.1,22.8,26.1,22.9
Diego Martin,2005-03-13,70.0,0.0,0.0,16.1,97.6,1013.2,51.4,8.9,261.8,22.58823529411765,22462,65823,33.2,21.1,27.9,37.2,21.1,29.7,21.4
Diego Martin,2005-03-14,62.4,0.0,0.0,12.8,79.3,1012.1,33.0,8.6,261.88235294117646,22.605882352941176,22427,65824,33.1,23.1,28.5,34.7,23.1,29.4,19.9
Diego Martin,2005-03-15,68.4,0.0,0.0,11.4,69.3,1011.7,48.9,9.4,250.71764705882353,21.670588235294115,22392,65825,34.1,21.2,26.7,36.6,21.2,27.7,19.8
Diego Martin,2005-03-16,66.9,0.0,0.0,13.9,64.6,1012.7,52.5,10.5,258.18823529411765,22.27058823529412,22357,65826,33.8,21.1,27.0,35.7,21.1,27.8,19.7
Diego Martin,2005-03-17,57.2,0.0,0.0,15.0,73.2,1013.3,61.4,7.5,282.40588235294115,24.36470588235294,22322,65827,34.1,21.8,29.4,34.7,21.8,30.6,19.4
Diego Martin,2005-03-18,72.3,0.0,0.0,11.4,69.4,1013.2,44.4,9.7,277.0470588235294,23.941176470588236,22286,65827,32.8,24.3,26.6,35.1,24.3,27.0,20.9
Diego Martin,2005-03-19,72.5,0.0,0.0,13.9,78.6,1013.3,67.8,7.5,272.0,23.476470588235294,22251,65828,33.2,23.1,28.1,37.2,23.1,30.1,22.2
Diego Martin,2005-03-20,86.5,0.0,0.0,16.1,75.1,1013.5,32.3,7.1,271.40588235294115,23.45294117647059,22215,65828,32.8,24.1,25.9,35.4,24.1,26.5,23.2
Diego Martin,2005-03-21,68.8,0.9905999999999999,4.17,17.2,74.0,1013.5,40.0,6.6,267.58235294117645,23.13529411764706,22179,65828,33.2,24.1,28.7,35.9,24.1,30.4,21.9
Diego Martin,2005-03-22,70.4,0.7874,4.17,20.8,66.7,1015.2,50.0,7.0,270.84117647058827,23.41764705882353,22143,65828,33.1,24.7,28.9,36.2,24.7,31.7,22.7
Diego Martin,2005-03-23,67.1,0.0,0.0,18.3,74.8,1015.8,35.6,7.5,264.9588235294118,22.86470588235294,22107,65828,33.6,24.3,28.9,35.9,24.3,30.5,21.6
Diego Martin,2005-03-24,68.0,0.0,0.0,15.0,75.9,1015.1,41.4,7.9,279.6411764705882,24.141176470588235,22071,65827,33.1,24.1,28.5,36.5,24.1,30.2,21.5
Diego Martin,2005-03-25,92.6,9.0932,16.67,12.8,72.0,1013.7,75.3,6.1,272.6470588235294,23.53529411764706,22035,65827,27.1,24.1,24.9,30.4,24.1,25.1,23.6
Diego Martin,2005-03-26,89.4,10.1854,8.33,18.3,62.3,1013.0,67.5,5.8,269.40588235294115,23.264705882352942,21999,65827,30.1,23.1,25.2,34.3,23.1,26.1,23.3
Diego Martin,2005-03-27,76.8,3.302,4.17,15.0,76.1,1013.1,52.5,9.2,275.4647058823529,23.8,21963,65827,31.3,25.1,27.3,34.4,25.1,28.8,22.7
Diego Martin,2005-03-28,82.7,1.8795999999999997,12.5,15.0,65.8,1012.6,74.2,7.6,275.7470588235294,23.805882352941175,21927,65827,30.3,23.7,26.2,33.9,23.7,27.4,22.8
Diego Martin,2005-03-29,68.4,2.0065999999999997,4.17,21.9,67.1,1013.2,60.7,9.0,270.98823529411766,23.41764705882353,21891,65826,32.1,24.3,28.9,35.9,24.3,31.3,22.2
Diego Martin,2005-03-30,82.0,0.0,0.0,17.2,65.2,1013.2,67.3,7.9,274.88235294117646,23.735294117647058,21855,65826,31.7,23.8,26.4,34.6,23.8,27.6,22.8
Diego Martin,2005-03-31,82.3,2.9972,4.17,17.2,62.6,1012.7,80.0,4.9,254.97647058823532,22.023529411764706,21820,65826,31.1,24.1,26.9,36.7,24.1,28.7,23.5
Diego Martin,2005-04-01,93.3,12.115799999999998,12.5,11.4,67.5,1011.6,83.0,6.8,205.01764705882354,17.711764705882356,23151,64616,29.2,23.1,24.6,33.7,23.1,25.1,23.4
Diego Martin,2005-04-02,77.9,0.0,0.0,9.2,109.5,1013.4,75.7,12.8,233.54117647058823,20.141176470588235,23355,65480,31.2,20.1,23.9,32.1,20.1,24.2,19.3
Diego Martin,2005-04-03,72.7,0.0,0.0,12.8,81.8,1013.4,53.2,8.5,249.2,21.511764705882353,22757,65799,32.2,21.6,27.1,34.7,21.6,28.3,21.2
Diego Martin,2005-04-04,85.3,0.0,0.0,11.4,69.8,1013.9,55.7,6.7,272.25882352941176,23.511764705882353,21678,65826,29.3,25.1,26.3,32.3,25.1,26.8,23.5
Diego Martin,2005-04-05,77.9,0.0,0.0,20.8,69.6,1013.5,61.7,8.1,243.41333333333333,21.006666666666668,20818,65949,32.8,25.1,28.1,37.5,25.1,30.4,23.6
Diego Martin,2005-04-06,89.8,6.095999999999999,4.17,16.1,102.9,1011.2,91.7,6.6,222.86666666666667,19.266666666666666,20577,66379,30.1,24.1,26.4,36.3,24.1,28.3,24.6
Diego Martin,2005-04-07,92.8,18.084799999999998,8.33,11.4,158.9,1012.6,92.5,5.9,209.23333333333332,18.053333333333335,20922,66760,31.1,24.1,25.6,37.9,24.1,26.6,24.3
Diego Martin,2005-04-08,87.3,8.2042,12.5,13.9,54.2,1013.3,65.7,5.9,203.13333333333333,17.52,21320,66549,31.3,24.1,27.1,39.3,24.1,29.6,24.7
Diego Martin,2005-04-09,77.3,0.0,0.0,15.0,98.9,1012.2,34.8,8.1,214.62666666666667,18.59333333333333,21383,65631,34.1,23.1,28.1,39.5,23.1,31.1,23.4
Diego Martin,2005-04-10,86.0,42.9006,4.17,13.9,91.8,1009.9,70.4,9.1,203.92666666666668,17.626666666666665,21292,64485,35.1,23.8,26.7,40.8,23.8,28.7,23.9
Diego Martin,2005-04-11,87.4,5.6642,12.5,15.0,75.9,1011.5,76.1,6.3,192.04666666666665,16.606666666666666,21497,63671,32.1,23.1,26.2,36.2,23.1,27.5,23.7
Diego Martin,2005-04-12,97.5,89.86519999999999,12.5,11.4,66.6,1011.6,96.7,4.7,169.18666666666667,14.593333333333334,22243,63745,25.1,23.1,23.7,25.1,23.1,23.7,23.3
Diego Martin,2005-04-13,76.7,0.0,0.0,19.5,71.1,1012.3,90.0,6.2,266.3375,23.025,21375,65836,33.1,25.1,28.2,37.2,25.1,30.3,23.4
