name,datetime,humidity,precip,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,sunrise,sunset,precip_chance,tempmax c,tempmin c,avgtemp c,feelslikemax c,feelslikemin c,avgfeelsliketemp c,dewpoint c
Penal-Debe,2005-06-03,94.3,144.0942,8.1,92.2,1011.5,90.8,6.0,226.22,19.513333333333332,20604,66278,1,29.1,24.1,25.6,34.7,24.1,26.3,24.6
Penal-Debe,2005-06-04,89.8,6.095999999999999,16.1,102.9,1011.2,91.7,6.6,210.17333333333332,18.146666666666665,20608,66294,1,30.1,24.1,26.4,36.3,24.1,28.3,24.6
Penal-Debe,2005-06-05,83.8,5.8928,9.2,103.2,1011.6,90.0,8.4,187.00666666666666,16.113333333333333,20613,66311,1,31.1,25.7,28.1,39.3,25.7,31.8,25.0
Penal-Debe,2005-06-06,88.4,2.0065999999999997,9.2,88.0,1011.7,90.0,7.8,199.66,17.246666666666666,20618,66327,1,31.1,25.1,26.9,37.9,25.1,29.2,24.8
Penal-Debe,2005-06-07,92.0,14.1986,5.8,152.9,1010.9,90.4,7.6,214.82666666666668,18.526666666666664,20624,66343,1,30.1,24.1,25.8,35.2,24.1,26.9,24.4
Penal-Debe,2005-06-08,86.9,7.899399999999999,9.2,73.3,1011.2,86.4,7.8,215.70666666666665,18.62,20631,66359,1,31.1,23.1,26.5,39.3,23.1,28.9,24.0
Penal-Debe,2005-06-09,82.0,0.0,15.0,96.3,1012.2,74.1,8.7,218.88,18.89333333333333,20638,66375,0,32.1,23.1,27.4,38.1,23.1,30.3,23.8
Penal-Debe,2005-06-10,84.5,0.7874,8.1,113.6,1011.9,90.0,8.0,204.40666666666667,17.593333333333337,20646,66391,1,32.1,25.1,28.1,39.3,25.1,31.7,25.1
Penal-Debe,2005-06-11,78.9,0.0,10.3,100.0,1011.4,89.6,9.7,205.99333333333334,17.78666666666667,20654,66407,0,33.2,25.1,28.7,39.4,25.1,31.9,24.3
Penal-Debe,2005-06-12,80.3,0.0,13.9,104.7,1011.7,85.0,8.2,213.88,18.426666666666666,20663,66422,0,33.1,25.1,28.4,39.5,25.1,32.2,24.6
Penal-Debe,2005-06-13,92.2,12.877799999999999,13.9,137.5,1011.6,88.3,6.5,198.35333333333335,17.153333333333332,20673,66438,1,30.1,25.1,26.4,36.4,25.1,27.7,25.0
Penal-Debe,2005-06-14,89.8,13.8938,9.2,96.7,1011.4,77.9,6.8,220.65333333333334,19.08,20683,66453,1,32.1,24.7,27.2,40.8,24.7,30.3,25.3
Penal-Debe,2005-06-15,78.0,0.0,13.9,87.7,1012.3,79.3,8.0,183.96,15.866666666666667,20693,66468,0,32.3,26.1,29.1,39.2,26.1,33.4,24.7
Penal-Debe,2005-06-16,81.0,0.0,16.1,80.7,1013.2,70.4,9.4,202.46,17.506666666666668,20704,66482,0,33.3,25.8,28.7,40.7,25.8,32.6,24.9
Penal-Debe,2005-06-17,80.0,0.0,13.9,84.3,1013.0,40.8,8.6,202.73999999999998,17.52,20716,66497,0,33.1,25.1,28.8,39.4,25.1,32.7,24.7
Penal-Debe,2005-06-18,85.8,4.0893999999999995,13.9,76.6,1013.0,66.1,6.7,184.37333333333333,15.926666666666668,20727,66511,1,32.1,25.8,27.8,38.3,25.8,31.1,25.1
Penal-Debe,2005-06-19,89.7,18.7198,15.0,79.4,1012.0,90.5,6.1,186.7866666666667,16.12666666666667,20740,66524,1,30.1,25.1,27.0,36.3,25.1,29.2,25.1
Penal-Debe,2005-06-20,91.5,26.212799999999998,11.4,71.4,1011.9,84.6,5.9,186.09333333333333,16.066666666666666,20752,66538,1,31.1,24.7,26.6,37.9,24.7,28.3,25.0
Penal-Debe,2005-06-21,82.2,0.0,17.2,93.5,1013.4,69.2,8.3,206.81333333333333,17.78666666666667,20765,66551,0,32.1,24.1,28.1,39.2,24.1,31.8,24.6
Penal-Debe,2005-06-22,89.6,2.9972,11.4,81.3,1013.6,78.3,7.1,212.83333333333334,18.373333333333335,20778,66563,1,30.1,24.8,26.1,35.2,24.8,27.2,24.2
Penal-Debe,2005-06-23,86.3,2.9972,16.1,90.2,1014.2,76.5,8.3,194.15333333333334,16.74,20792,66576,1,30.7,24.1,26.6,36.1,24.1,28.3,24.0
Penal-Debe,2005-06-24,93.9,0.0,0.0,90.2,1014.6,90.0,7.5,200.28,17.3,20806,66587,0,28.8,25.1,26.1,34.9,25.1,26.8,25.1
Penal-Debe,2005-06-26,71.7,0.0,17.2,79.1,1012.7,45.0,8.5,220.0,18.986666666666668,20834,66609,0,32.6,26.1,29.6,38.1,26.1,33.4,23.7
Penal-Debe,2005-06-27,80.6,0.9905999999999999,15.0,83.7,1013.0,86.3,7.2,211.00666666666666,18.173333333333336,20849,66619,1,31.1,24.8,28.0,36.7,24.8,31.0,24.2
Penal-Debe,2005-06-28,87.9,5.6133999999999995,13.9,90.1,1012.0,88.2,7.2,208.00666666666666,18.006666666666668,20863,66629,1,32.1,24.8,27.2,40.8,24.8,30.2,24.9
Penal-Debe,2005-06-29,87.3,0.508,13.9,81.9,1012.4,89.1,7.0,189.51333333333332,16.37333333333333,20878,66638,1,31.1,24.1,27.1,36.7,24.1,29.6,24.7
Penal-Debe,2005-06-30,86.0,18.008599999999998,17.2,75.4,1013.8,90.0,6.0,187.91333333333333,16.226666666666667,20893,66647,1,31.8,24.1,27.3,37.3,24.1,29.6,24.5
Penal-Debe,2005-07-01,77.9,0.3048,17.2,76.3,1014.2,60.0,6.4,177.86666666666667,15.333333333333334,20908,66655,1,33.1,25.1,28.6,39.4,25.1,31.7,24.1
Penal-Debe,2005-07-02,76.7,0.0,16.1,72.5,1014.0,51.7,7.0,218.09333333333333,18.813333333333333,20923,66662,0,33.1,24.1,28.3,38.2,24.1,30.9,23.4
Penal-Debe,2005-07-03,86.6,2.9972,12.8,352.3,1013.0,72.9,5.9,214.23999999999998,18.466666666666665,20938,66669,1,33.1,23.6,26.8,39.4,23.6,28.5,24.2
Penal-Debe,2005-07-04,92.8,18.084799999999998,11.4,158.9,1012.6,92.5,5.9,199.54666666666665,17.226666666666667,20954,66675,1,31.1,24.1,25.6,37.9,24.1,26.6,24.3
Penal-Debe,2005-07-05,88.2,13.9954,11.4,97.3,1014.1,83.8,7.7,200.17333333333332,17.233333333333334,20969,66680,1,30.1,24.1,26.2,35.2,24.1,27.7,23.9
Penal-Debe,2005-07-06,85.0,2.3114,8.1,106.0,1014.8,86.5,7.5,188.45333333333335,16.24,20984,66685,1,30.1,24.7,26.8,34.7,24.7,28.4,23.9
Penal-Debe,2005-07-07,86.4,4.013199999999999,11.4,114.5,1015.2,69.2,7.5,221.37333333333333,19.126666666666665,20999,66689,1,31.1,23.1,26.7,39.3,23.1,29.2,24.1
Penal-Debe,2005-07-08,87.3,2.0065999999999997,12.8,87.0,1014.6,82.5,7.6,205.4,17.726666666666667,21015,66692,1,30.1,23.8,26.1,34.3,23.8,27.3,23.7
Penal-Debe,2005-07-09,90.3,2.9972,11.4,91.3,1014.1,89.2,7.4,195.73333333333332,16.906666666666666,21030,66695,1,28.3,24.1,25.9,32.8,24.1,27.1,24.1
Penal-Debe,2005-07-10,88.7,17.5006,12.8,99.6,1014.7,90.0,5.6,198.28,17.113333333333333,21045,66696,1,30.3,23.1,25.7,35.3,23.1,26.9,23.5
Penal-Debe,2005-07-11,82.6,0.0,18.3,91.3,1014.1,82.5,6.9,207.12,17.89333333333333,21059,66697,0,31.3,22.7,27.1,36.7,22.7,29.4,23.6
Penal-Debe,2005-07-12,77.1,0.0,11.4,97.8,1014.1,56.5,8.3,193.01999999999998,16.62666666666667,21074,66698,0,33.2,24.1,28.0,38.2,24.1,30.1,23.2
Penal-Debe,2005-07-13,85.9,0.0,15.0,262.5,1011.5,73.9,6.2,199.72666666666666,17.240000000000002,21089,66697,0,31.1,22.1,25.9,36.7,22.1,27.4,23.2
Penal-Debe,2005-07-14,88.0,117.60199999999999,11.4,93.0,1011.6,94.8,6.5,206.95333333333335,17.853333333333335,21103,66696,1,31.1,22.1,26.2,36.7,22.1,27.7,23.8
Penal-Debe,2005-07-15,78.5,0.0,17.2,74.0,1012.1,66.5,7.2,189.42666666666668,16.36,21117,66694,0,32.1,25.1,28.0,36.9,25.1,30.5,23.6
Penal-Debe,2005-07-16,75.3,0.3048,11.4,75.1,1012.5,42.9,7.0,216.48,18.706666666666667,21131,66691,1,33.2,24.1,28.4,38.2,24.1,30.9,23.2
Penal-Debe,2005-07-17,81.2,0.0,11.4,71.5,1012.7,85.7,6.6,193.97333333333333,16.713333333333335,21145,66687,0,32.1,24.6,27.7,38.1,24.6,30.5,24.0
Penal-Debe,2005-07-18,90.8,36.8046,15.0,96.3,1013.4,90.5,6.6,223.62666666666667,19.273333333333333,21158,66683,1,29.6,24.1,25.7,34.0,24.1,26.6,24.0
Penal-Debe,2005-07-19,85.4,2.9972,12.8,96.1,1012.8,79.1,7.6,198.06666666666666,17.09333333333333,21172,66677,1,31.2,24.1,26.8,37.9,24.1,28.8,23.9
Penal-Debe,2005-07-20,87.6,21.1074,11.4,91.7,1013.3,76.1,6.5,222.29333333333335,19.186666666666667,21185,66671,1,31.3,24.1,26.9,37.2,24.1,29.2,24.6
Penal-Debe,2005-07-21,84.4,1.9811999999999999,16.1,68.9,1013.8,77.1,6.2,215.84,18.62,21197,66664,1,31.1,24.7,27.1,35.6,24.7,28.9,24.0
Penal-Debe,2005-07-22,82.1,0.3048,11.4,83.8,1014.6,57.7,7.9,214.40666666666667,18.466666666666665,21210,66656,1,32.6,23.8,27.6,38.1,23.8,30.4,24.0
Penal-Debe,2005-07-23,81.3,0.0,16.1,90.5,1014.3,63.5,7.5,217.17999999999998,18.759999999999998,21222,66648,0,32.2,25.1,28.2,37.9,25.1,31.4,24.4
Penal-Debe,2005-07-24,88.1,2.0065999999999997,11.4,85.7,1013.5,83.2,6.8,208.74666666666664,18.033333333333335,21233,66638,1,29.1,24.8,26.8,34.7,24.8,29.1,24.6
Penal-Debe,2005-07-25,82.5,0.508,9.2,89.9,1013.6,66.1,6.7,201.45333333333335,17.39333333333333,21244,66628,1,32.2,24.1,27.6,39.3,24.1,30.8,24.2
Penal-Debe,2005-07-26,89.1,55.0926,8.1,182.7,1014.5,61.4,7.0,225.56666666666666,19.48,21255,66617,1,31.1,24.1,26.6,37.9,24.1,28.2,24.5
Penal-Debe,2005-07-27,79.1,0.0,10.3,69.2,1014.4,49.6,9.0,204.60666666666665,17.666666666666668,21266,66605,0,33.1,24.1,28.3,39.4,24.1,31.3,23.9
Penal-Debe,2005-07-28,77.6,0.3048,10.3,81.9,1013.8,36.4,7.9,196.73333333333332,16.96,21276,66592,1,34.1,24.1,28.7,40.7,24.1,31.9,24.0
Penal-Debe,2005-07-29,83.3,7.112,11.4,96.9,1013.9,71.1,7.1,219.8466666666667,18.993333333333332,21286,66579,1,32.1,24.3,27.6,38.1,24.3,30.5,24.3
Penal-Debe,2005-07-30,78.6,2.0065999999999997,11.4,77.9,1013.3,58.3,7.9,219.59333333333333,18.966666666666665,21295,66564,1,32.1,24.8,28.5,39.3,24.8,32.1,24.2
Penal-Debe,2005-07-31,86.6,9.906,11.4,1.1,1012.7,88.7,7.8,223.80666666666667,19.32,21304,66549,1,31.7,24.1,26.6,36.4,24.1,27.9,24.0
Penal-Debe,2005-08-01,81.1,2.9972,11.4,80.2,1012.9,59.6,8.4,202.32666666666668,17.453333333333333,21313,66533,1,32.1,23.7,27.9,39.3,23.7,31.4,24.2
Penal-Debe,2005-08-02,86.7,12.496799999999999,12.8,70.8,1013.6,65.0,7.2,194.18666666666667,16.753333333333334,21321,66516,1,31.1,24.1,26.7,36.7,24.1,28.3,24.1
Penal-Debe,2005-08-03,79.5,4.0893999999999995,15.0,63.7,1013.3,50.9,6.9,182.02666666666667,15.706666666666667,21329,66499,1,32.1,25.1,28.1,38.5,25.1,30.9,23.9
Penal-Debe,2005-08-04,87.3,8.2042,13.9,54.2,1013.3,65.7,5.9,198.36666666666667,17.146666666666665,21337,66480,1,31.3,24.1,27.1,39.3,24.1,29.6,24.7
Penal-Debe,2005-08-05,79.4,4.0893999999999995,19.5,56.5,1012.9,77.9,6.4,216.54666666666665,18.686666666666667,21343,66461,1,32.1,25.7,28.4,38.1,25.7,31.6,24.3
Penal-Debe,2005-08-06,77.4,0.0,16.1,52.0,1012.8,44.6,7.0,233.1,20.14,21350,66441,0,33.1,24.1,28.4,39.3,24.1,31.4,23.7
Penal-Debe,2005-08-07,77.9,0.0,12.8,63.7,1012.4,70.0,8.5,215.37333333333333,18.586666666666666,21356,66420,0,33.1,24.1,28.3,38.2,24.1,31.2,23.7
Penal-Debe,2005-08-08,85.7,5.0038,9.2,68.5,1013.4,75.8,7.2,209.32666666666668,18.06,21362,66399,1,31.6,24.8,27.2,37.5,24.8,29.6,24.4
Penal-Debe,2005-08-09,82.0,0.0,12.8,108.3,1013.9,54.2,8.4,208.54666666666665,17.993333333333332,21367,66376,0,33.1,23.8,27.7,39.4,23.8,30.7,24.1
Penal-Debe,2005-08-10,89.4,42.9006,11.4,259.2,1014.5,70.8,7.5,216.8,18.7,21372,66354,1,31.1,24.1,25.9,37.9,24.1,27.2,24.0
Penal-Debe,2005-08-11,90.1,21.081999999999997,9.2,62.8,1014.2,74.2,7.1,228.91333333333333,19.68,21376,66330,1,30.1,22.8,25.5,36.3,22.8,26.8,23.7
Penal-Debe,2005-08-12,89.6,13.208,9.2,185.9,1013.1,57.1,7.5,213.62666666666667,18.473333333333336,21380,66305,1,33.1,23.1,26.6,39.4,23.1,28.6,24.6
Penal-Debe,2005-08-13,87.6,9.906,17.2,94.4,1012.3,63.5,8.1,223.2,19.246666666666666,21384,66280,1,31.1,24.1,26.8,37.9,24.1,29.3,24.4
Penal-Debe,2005-08-14,84.3,0.9905999999999999,12.8,84.3,1012.6,70.4,8.4,199.80666666666667,17.226666666666667,21387,66255,1,33.1,24.1,26.8,39.4,24.1,28.5,23.6
Penal-Debe,2005-08-15,89.4,10.998199999999999,16.1,77.8,1013.6,82.2,7.0,199.12,17.173333333333336,21390,66228,1,29.6,23.1,25.9,34.5,23.1,27.4,23.9
Penal-Debe,2005-08-16,84.7,0.0,13.9,101.4,1012.8,88.3,8.9,224.02666666666667,19.36,21392,66201,0,33.1,24.1,27.3,39.4,24.1,30.3,24.4
Penal-Debe,2005-08-17,79.1,0.0,10.3,101.6,1012.3,60.4,9.2,216.26000000000002,18.673333333333336,21394,66174,0,33.1,24.1,28.2,39.4,24.1,31.1,23.9
Penal-Debe,2005-08-18,77.9,0.0,13.9,92.9,1013.1,67.5,8.9,192.93333333333334,16.62666666666667,21396,66145,0,32.7,23.8,28.1,36.9,23.8,30.7,23.5
Penal-Debe,2005-08-19,89.0,7.924799999999999,11.4,172.3,1014.6,75.2,7.6,201.59333333333333,17.42,21397,66116,1,29.7,24.8,26.6,35.4,24.8,28.6,24.6
Penal-Debe,2005-08-20,80.5,0.0,11.4,93.1,1014.2,45.0,7.4,186.65333333333334,16.053333333333335,21398,66087,0,33.1,23.7,27.9,39.4,23.7,30.7,23.8
Penal-Debe,2005-08-21,82.4,0.0,13.9,64.2,1012.0,63.0,6.4,205.65333333333334,17.740000000000002,21399,66057,0,33.1,23.8,27.4,38.2,23.8,29.8,23.8
Penal-Debe,2005-08-22,87.4,20.802599999999998,13.9,302.7,1010.6,83.5,7.1,222.32666666666668,19.146666666666665,21399,66026,1,32.2,23.7,26.4,38.1,23.7,27.9,23.9
Penal-Debe,2005-08-23,79.3,0.0,10.3,75.1,1011.2,47.9,7.2,190.28,16.46,21399,65995,0,33.1,24.1,28.1,38.2,24.1,31.1,23.8
Penal-Debe,2005-08-24,81.8,0.508,13.9,73.8,1012.8,75.0,7.2,203.11333333333332,17.52,21398,65964,1,32.1,24.1,27.6,38.1,24.1,30.2,23.9
Penal-Debe,2005-08-25,82.2,0.7874,16.1,91.7,1013.2,67.5,7.7,218.13333333333333,18.84,21397,65931,1,33.1,25.1,27.5,39.4,25.1,29.6,23.9
Penal-Debe,2005-08-26,83.0,0.0,9.2,184.5,1011.6,48.3,8.6,220.75333333333336,19.06,21396,65899,0,33.1,23.1,27.2,40.7,23.1,30.1,23.8
Penal-Debe,2005-08-27,79.5,0.0,11.4,113.2,1011.0,51.8,9.0,223.84666666666666,19.34,21395,65866,0,33.1,23.1,27.4,39.4,23.1,30.2,23.3
Penal-Debe,2005-08-28,79.6,0.508,11.4,98.0,1011.2,46.7,9.0,229.65333333333334,19.826666666666664,21393,65832,1,34.1,24.1,28.2,40.7,24.1,31.4,24.1
Penal-Debe,2005-08-29,78.2,0.0,10.3,84.7,1011.7,73.8,8.6,210.81333333333333,18.246666666666666,21391,65798,0,33.1,24.6,28.5,40.6,24.6,31.8,24.1
Penal-Debe,2005-08-30,81.9,0.0,10.3,72.6,1012.2,75.0,9.1,206.48666666666668,17.833333333333332,21389,65764,0,33.1,24.6,27.6,39.4,24.6,29.8,24.0
Penal-Debe,2005-08-31,77.5,0.0,18.3,75.0,1011.1,53.5,8.5,214.6,18.56,21386,65729,0,33.1,24.1,28.8,39.4,24.1,32.4,24.1
Penal-Debe,2005-09-01,86.3,23.9014,12.8,103.5,1011.2,67.9,8.4,221.12666666666667,19.06,21383,65694,1,32.1,24.1,27.4,40.8,24.1,30.8,24.8
Penal-Debe,2005-09-02,83.5,2.9972,12.8,106.6,1011.4,42.5,8.2,218.73999999999998,18.92,21380,65659,1,32.1,25.1,28.1,39.2,25.1,31.5,24.9
Penal-Debe,2005-09-03,78.6,0.508,11.4,106.2,1012.0,43.6,7.1,194.06666666666666,16.726666666666667,21377,65623,1,33.1,24.1,28.4,39.4,24.1,31.2,23.9
Penal-Debe,2005-09-04,77.3,0.0,15.0,98.9,1012.2,34.8,8.1,211.73333333333332,18.346666666666668,21374,65587,0,34.1,23.1,28.1,39.5,23.1,31.1,23.4
Penal-Debe,2005-09-05,81.5,0.0,8.1,98.1,1011.8,66.5,7.5,222.79333333333335,19.253333333333334,21370,65551,0,32.1,24.1,27.3,38.1,24.1,29.8,23.7
Penal-Debe,2005-09-06,78.6,0.0,12.8,99.5,1011.7,79.0,8.7,201.25333333333336,17.4,21366,65514,0,33.1,23.8,28.3,39.4,23.8,31.7,23.9
Penal-Debe,2005-09-07,76.2,0.0,15.0,100.1,1012.5,57.5,8.3,210.04,18.173333333333336,21362,65477,0,34.1,25.1,29.0,40.7,25.1,32.3,24.1
Penal-Debe,2005-09-08,77.7,0.0,11.4,86.1,1012.4,64.3,8.3,222.62,19.226666666666667,21358,65440,0,33.3,24.1,28.4,38.2,24.1,31.1,23.7
Penal-Debe,2005-09-09,75.3,0.0,16.1,96.4,1012.5,60.4,8.3,223.94666666666666,19.373333333333335,21354,65403,0,34.2,25.1,29.1,40.7,25.1,32.3,23.8
Penal-Debe,2005-09-10,74.5,0.0,12.8,103.0,1013.0,43.0,7.4,226.01333333333332,19.513333333333332,21349,65365,0,34.3,25.1,29.2,38.6,25.1,32.3,23.7
Penal-Debe,2005-09-11,78.7,11.8872,13.9,107.7,1013.5,69.6,7.6,232.33333333333334,20.026666666666664,21345,65328,1,34.1,24.7,28.2,39.5,24.7,30.9,23.8
Penal-Debe,2005-09-12,79.0,2.8194,15.0,99.6,1013.7,37.5,8.3,217.17999999999998,18.733333333333334,21340,65290,1,34.1,24.8,28.4,39.5,24.8,31.4,24.1
Penal-Debe,2005-09-13,80.2,0.0,10.3,96.1,1013.1,53.9,6.6,212.36666666666667,18.313333333333333,21336,65252,0,33.7,24.1,28.1,39.4,24.1,30.8,23.9
Penal-Debe,2005-09-14,78.9,0.0,11.4,99.5,1013.3,47.7,6.6,233.23999999999998,20.12,21331,65214,0,33.1,24.1,28.2,39.4,24.1,31.1,23.8
Penal-Debe,2005-09-15,78.0,0.0,19.5,91.2,1013.1,81.7,6.9,223.38666666666666,19.279999999999998,21327,65176,0,33.1,25.1,28.4,38.2,25.1,31.4,23.9
Penal-Debe,2005-09-16,78.2,0.0,34.4,67.1,1013.3,90.0,7.9,210.84,18.259999999999998,21322,65138,0,34.1,24.7,28.3,39.5,24.7,31.2,23.9
Penal-Debe,2005-09-17,82.2,0.7874,11.4,267.8,1011.6,90.0,8.2,188.86666666666667,16.3,21317,65100,1,32.1,23.6,27.3,39.3,23.6,29.9,23.8
Penal-Debe,2005-09-18,85.6,2.0065999999999997,13.9,81.3,1010.9,86.7,9.7,194.96,16.813333333333333,21313,65062,1,32.6,23.1,26.7,38.1,23.1,28.8,23.9
Penal-Debe,2005-09-19,89.5,2.9972,6.9,95.6,1011.3,90.0,7.1,213.44,18.446666666666665,21308,65024,1,32.1,24.1,26.6,39.3,24.1,28.7,24.7
Penal-Debe,2005-09-20,87.2,15.011399999999998,16.1,65.7,1011.3,85.0,7.3,217.59333333333333,18.773333333333333,21303,64986,1,31.8,24.7,27.2,40.5,24.7,30.3,24.8
Penal-Debe,2005-09-21,89.4,59.181999999999995,19.5,302.8,1010.5,90.0,7.1,211.33333333333334,18.2,21299,64948,1,32.3,24.8,26.9,40.9,24.8,29.5,24.9
Penal-Debe,2005-09-22,84.7,2.9972,11.4,90.5,1010.7,88.3,6.5,194.37333333333333,16.813333333333333,21295,64910,1,33.1,24.8,28.0,40.7,24.8,31.7,25.0
Penal-Debe,2005-09-23,77.6,0.0,12.8,76.5,1011.4,52.1,8.1,209.34,18.086666666666666,21290,64872,0,34.3,25.1,29.0,40.2,25.1,32.6,24.3
Penal-Debe,2005-09-24,84.8,0.0,16.1,80.4,1011.9,86.7,7.1,209.37333333333333,18.08,21286,64834,0,32.3,24.6,27.4,37.9,24.6,29.8,24.4
Penal-Debe,2005-09-25,90.6,7.086600000000001,11.4,75.9,1012.1,83.6,7.3,220.1,18.993333333333332,21282,64797,1,31.1,23.7,25.9,37.9,23.7,27.3,24.2
Penal-Debe,2005-09-26,82.2,4.5973999999999995,18.3,108.5,1011.5,72.1,7.9,214.62666666666667,18.58,21278,64759,1,32.1,23.7,27.6,39.3,23.7,30.3,24.0
Penal-Debe,2005-09-27,83.4,0.0,16.1,96.5,1012.2,60.5,7.0,208.39333333333335,18.006666666666668,21275,64722,0,33.1,25.1,27.7,40.7,25.1,30.4,24.4
Penal-Debe,2005-09-28,80.2,0.0,13.9,94.0,1012.1,83.8,7.9,231.22666666666666,19.966666666666665,21271,64685,0,33.1,25.1,28.4,39.4,25.1,32.1,24.4
Penal-Debe,2005-09-29,81.0,0.0,12.8,98.6,1012.5,81.3,7.0,220.8,19.08,21268,64649,0,32.8,24.1,27.7,39.3,24.1,30.2,23.9
Penal-Debe,2005-09-30,83.5,5.1054,8.1,21.2,1011.4,71.7,8.4,189.44,16.306666666666665,21265,64612,1,32.1,24.1,27.3,38.1,24.1,29.8,24.1
Penal-Debe,2005-10-01,78.0,0.0,12.8,86.2,1010.7,50.6,8.9,207.94666666666666,17.98,21262,64576,0,33.1,23.1,28.2,39.4,23.1,31.6,23.7
Penal-Debe,2005-10-02,77.1,36.093399999999995,9.2,93.3,1010.3,82.0,8.9,201.90666666666667,17.466666666666665,21259,64540,1,34.7,23.1,28.4,39.5,23.1,30.8,23.5
Penal-Debe,2005-10-03,82.5,2.0065999999999997,10.3,187.2,1009.7,89.6,8.3,201.60666666666665,17.433333333333334,21257,64505,1,34.1,23.1,27.6,40.7,23.1,30.4,24.0
Penal-Debe,2005-10-04,86.0,42.9006,13.9,91.8,1009.9,70.4,9.1,204.62666666666667,17.71333333333333,21255,64470,1,35.1,23.8,26.7,40.8,23.8,28.7,23.9
Penal-Debe,2005-10-05,83.0,0.0,13.9,49.0,1010.7,85.0,7.7,192.49333333333334,16.653333333333332,21254,64435,0,34.1,23.8,27.6,40.7,23.8,30.8,24.2
Penal-Debe,2005-10-06,76.9,0.0,11.4,88.6,1010.8,54.6,8.6,183.86,15.879999999999999,21252,64401,0,33.1,25.1,28.5,38.2,25.1,31.2,23.7
Penal-Debe,2005-10-07,79.9,2.9972,12.8,85.9,1011.3,64.2,8.4,200.63333333333333,17.28666666666667,21251,64367,1,33.1,25.7,28.7,40.8,25.7,32.8,24.8
Penal-Debe,2005-10-08,82.8,1.4986,11.4,106.4,1012.6,81.3,8.6,188.07999999999998,16.246666666666666,21251,64333,1,33.1,25.1,27.8,39.4,25.1,30.5,24.4
Penal-Debe,2005-10-09,78.4,0.0,8.1,123.0,1012.6,88.3,9.2,195.80666666666667,16.906666666666666,21251,64300,0,33.1,24.3,28.2,39.3,24.3,30.9,23.7
Penal-Debe,2005-10-10,80.1,0.0,9.2,177.8,1011.8,84.2,9.3,194.28,16.76,21251,64268,0,33.1,22.8,27.8,39.4,22.8,31.1,23.7
Penal-Debe,2005-10-11,81.5,0.0,17.2,139.9,1011.3,90.0,8.7,212.12,18.279999999999998,21252,64236,0,34.1,24.1,27.6,39.4,24.1,29.7,23.8
Penal-Debe,2005-10-12,82.4,2.9972,12.8,112.4,1010.8,70.9,10.5,217.24666666666664,18.813333333333333,21253,64204,1,34.1,24.1,27.4,39.8,24.1,29.4,23.8
Penal-Debe,2005-10-13,83.0,0.0,10.3,114.4,1009.9,79.6,8.5,209.06666666666666,18.013333333333332,21254,64174,0,33.1,24.1,27.9,40.8,24.1,31.3,24.5
Penal-Debe,2005-10-14,86.6,0.3048,15.0,102.2,1010.2,60.4,8.7,197.04666666666665,17.006666666666668,21256,64143,1,31.7,24.8,26.8,38.8,24.8,28.4,24.2
Penal-Debe,2005-10-15,80.0,0.0,13.9,95.6,1009.5,56.3,8.8,201.55333333333334,17.38,21259,64114,0,33.1,24.1,28.3,39.3,24.1,31.4,24.2
Penal-Debe,2005-10-16,78.0,0.0,11.4,88.8,1010.6,57.5,8.7,205.73999999999998,17.779999999999998,21262,64085,0,34.1,24.1,28.5,40.7,24.1,31.6,23.9
Penal-Debe,2005-10-17,82.4,23.114,11.4,94.7,1011.3,90.8,8.6,187.16,16.220000000000002,21266,64056,1,31.1,23.6,26.9,35.6,23.6,29.0,23.5
Penal-Debe,2005-10-18,79.9,0.0,11.4,91.8,1011.2,67.5,8.7,176.18666666666667,15.2,21270,64029,0,33.1,24.1,27.9,39.4,24.1,30.7,23.9
Penal-Debe,2005-10-19,76.7,0.0,11.4,103.6,1011.5,39.6,8.9,175.1,15.08,21274,64002,0,34.1,23.1,28.1,38.4,23.1,30.5,23.2
Penal-Debe,2005-10-20,88.2,8.102599999999999,17.2,82.7,1011.0,62.1,8.0,193.86666666666667,16.720000000000002,21279,63976,1,31.1,24.1,26.3,37.3,24.1,27.9,24.1
Penal-Debe,2005-10-21,89.7,24.892,23.0,87.5,1011.0,81.7,7.2,193.10666666666665,16.7,21285,63950,1,30.7,24.1,25.9,36.8,24.1,27.3,24.1
Penal-Debe,2005-10-22,83.6,0.0,13.9,98.3,1010.8,90.0,8.4,194.80666666666667,16.8,21292,63925,0,32.1,25.1,27.7,39.3,25.1,30.5,24.6
Penal-Debe,2005-10-23,87.5,0.9905999999999999,12.8,93.1,1011.4,90.0,7.6,205.52,17.733333333333334,21299,63901,1,31.1,24.6,27.1,36.7,24.6,29.6,24.8
Penal-Debe,2005-10-24,87.6,11.9126,20.8,92.3,1011.7,85.0,6.8,196.78,17.0,21306,63878,1,29.1,24.1,26.4,34.7,24.1,27.9,24.1
Penal-Debe,2005-10-25,92.0,16.7894,12.8,81.1,1011.9,88.3,5.7,187.64666666666665,16.21333333333333,21314,63856,1,29.1,24.1,25.6,33.7,24.1,26.4,24.1
Penal-Debe,2005-10-26,83.2,6.2992,13.9,71.2,1011.6,83.2,9.6,163.59333333333333,14.133333333333333,21323,63834,1,32.2,23.1,27.2,38.1,23.1,29.4,23.8
