name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunset,moonphase,conditions,description,icon,stations
"Scarborough, Tobago, Trinidad And Tobago",2025-12-08,84.2,77.0,80.5,94.2,77.0,84.2,74.3,81.8,0.08,100,66.67,15.0,91.7,1012.8,53.7,6.2,218.7,19.0,8,2025-12-08T06:10:26,2025-12-08T17:39:43,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2025-12-09,84.2,78.8,81.0,91.0,78.8,83.5,70.6,71.3,0.056,100,37.5,16.1,90.4,1012.6,25.0,6.2,246.9,21.3,9,2025-12-09T06:10:58,2025-12-09T17:40:04,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2025-12-10,86.0,80.6,82.0,95.2,84.6,87.6,73.3,75.1,0.02,100,16.67,18.3,90.7,1012.6,28.1,6.2,232.8,20.1,8,2025-12-10T06:11:30,2025-12-10T17:40:27,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2025-12-11,84.2,75.2,80.8,92.5,75.2,84.4,73.3,78.1,0.012,100,12.5,15.0,86.0,1012.6,27.6,6.2,230.4,19.8,8,2025-12-11T06:12:02,2025-12-11T17:40:50,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2025-12-12,86.0,77.0,81.0,95.2,77.0,84.7,73.5,78.3,0.08,100,54.17,23.0,85.9,1012.0,42.3,6.2,231.3,19.9,8,2025-12-12T06:12:35,2025-12-12T17:41:14,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2025-12-13,84.2,77.0,78.9,94.2,77.0,80.4,73.3,83.3,0.1,100,79.17,19.7,81.5,1012.2,51.8,6.2,197.4,17.2,7,2025-12-13T06:13:07,2025-12-13T17:41:39,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2025-12-14,84.2,77.0,80.8,92.5,77.0,84.3,73.9,79.6,0.028,100,29.17,20.8,92.1,1012.6,37.2,6.2,222.3,19.0,8,2025-12-14T06:13:38,2025-12-14T17:42:04,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2025-12-15,86.0,75.2,80.3,93.5,75.2,83.2,72.8,78.3,0.016,100,16.67,15.0,83.2,1012.5,41.1,6.2,238.4,20.5,9,2025-12-15T06:14:10,2025-12-15T17:42:31,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2025-12-16,86.0,77.0,80.5,97.2,77.0,84.7,74.1,81.2,0.08,100,62.5,11.4,84.2,1012.1,51.7,6.2,215.0,18.4,8,2025-12-16T06:14:42,2025-12-16T17:42:58,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2025-12-17,84.2,75.2,80.5,92.5,75.2,84.0,73.5,79.5,0.108,100,50.0,18.3,87.9,1011.7,54.0,6.1,223.4,19.3,8,2025-12-17T06:15:13,2025-12-17T17:43:25,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2025-12-18,86.0,75.2,79.7,93.5,75.2,82.3,71.7,77.0,0.016,100,16.67,15.0,81.0,1011.8,48.1,6.2,229.7,19.8,8,2025-12-18T06:15:44,2025-12-18T17:43:53,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2025-12-19,84.2,75.2,78.6,91.0,75.2,80.1,72.0,80.7,0.096,100,75.0,18.3,71.0,1012.5,67.2,6.9,204.1,17.6,8,2025-12-19T06:16:15,2025-12-19T17:44:22,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTCP,remote,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2025-12-20,84.2,75.2,80.1,92.5,75.2,83.1,72.7,78.5,0.088,100,75.0,15.0,81.9,1012.6,47.4,6.2,195.8,16.8,7,2025-12-20T06:16:45,2025-12-20T17:44:51,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2025-12-21,86.0,75.2,80.2,95.2,75.2,83.3,72.2,77.1,0.02,100,20.83,15.0,80.0,1012.8,27.7,6.2,224.4,19.4,8,2025-12-21T06:17:15,2025-12-21T17:45:20,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2025-12-22,84.2,75.2,79.3,89.6,75.2,81.5,70.6,74.9,0.004,100,4.17,11.4,65.2,1012.2,26.3,6.2,236.1,20.3,9,2025-12-22T06:17:45,2025-12-22T17:45:51,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2025-12-23,84.2,75.2,79.3,91.0,75.2,81.9,71.9,78.7,0.076,100,58.33,16.1,79.6,1011.7,41.9,6.2,209.3,18.0,8,2025-12-23T06:18:14,2025-12-23T17:46:21,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2025-12-24,84.2,73.4,78.5,92.5,73.4,80.9,71.8,80.1,0.024,100,25.0,10.3,39.7,1011.9,34.2,6.2,241.8,21.0,9,2025-12-24T06:18:43,2025-12-24T17:46:52,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2025-12-25,84.2,73.4,76.9,91.0,73.4,78.3,72.0,85.2,0.016,100,16.67,8.1,38.0,1011.8,43.6,6.2,227.1,19.7,8,2025-12-25T06:19:11,2025-12-25T17:47:23,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2025-12-26,86.0,73.4,79.3,95.2,73.4,81.8,71.7,78.0,0.004,100,4.17,11.4,75.3,1012.9,42.5,6.2,231.6,20.0,8,2025-12-26T06:19:39,2025-12-26T17:47:55,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2025-12-27,84.2,73.4,78.8,91.0,73.4,81.2,72.6,81.6,0.297,100,58.33,13.9,47.0,1013.1,57.9,6.1,178.8,15.4,6,2025-12-27T06:20:06,2025-12-27T17:48:27,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2025-12-28,82.4,73.4,76.6,89.5,73.4,77.7,73.4,90.4,0.774,100,91.67,19.7,77.4,1013.2,66.5,5.7,151.4,13.1,6,2025-12-28T06:20:32,2025-12-28T17:48:59,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2025-12-29,84.2,75.2,79.3,92.5,75.2,82.7,74.7,86.2,0.619,100,66.67,16.1,87.8,1013.2,53.6,6.2,120.7,10.3,5,2025-12-29T06:20:58,2025-12-29T17:49:31,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2025-12-30,84.2,77.0,79.9,92.5,77.0,82.5,75.0,85.3,0.068,100,50.0,17.2,92.2,1013.7,44.7,6.2,225.6,19.4,8,2025-12-30T06:21:24,2025-12-30T17:50:04,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2025-12-31,84.2,77.0,80.8,92.5,77.0,84.2,73.5,78.7,0.056,100,54.17,15.0,94.7,1014.8,26.3,6.2,223.3,19.2,8,2025-12-31T06:21:48,2025-12-31T17:50:37,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-01-01,84.2,77.0,80.6,94.2,77.0,83.9,72.8,77.3,0.0,0,0.0,15.7,96.6,1014.1,24.8,6.6,220.1,19.0,8,2026-01-01T06:22:12,2026-01-01T17:51:10,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TTCP,remote,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-01-02,84.2,75.2,78.1,92.5,75.2,79.4,73.6,86.3,0.068,100,54.17,15.4,79.5,1012.8,45.8,6.2,207.8,17.9,8,2026-01-02T06:22:35,2026-01-02T17:51:43,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTCP,remote,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-01-03,84.2,75.2,79.4,92.5,75.2,82.2,73.0,81.3,0.016,100,16.67,12.8,83.6,1013.1,43.1,6.2,224.5,19.4,8,2026-01-03T06:22:58,2026-01-03T17:52:15,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-01-04,84.2,75.2,79.3,91.0,75.2,81.6,71.9,78.6,0.0,0,0.0,15.0,83.8,1013.4,29.1,6.6,240.5,20.8,8,2026-01-04T06:23:19,2026-01-04T17:52:48,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TTCP,remote,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-01-05,84.2,73.4,78.8,91.0,73.4,81.2,71.6,79.1,0.0,0,0.0,10.3,89.3,1012.6,38.8,6.2,237.3,20.5,8,2026-01-05T06:23:40,2026-01-05T17:53:21,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-01-06,84.2,75.2,79.9,92.5,75.2,83.1,73.1,80.0,0.008,100,8.33,12.8,89.2,1012.4,43.8,6.5,231.6,20.1,8,2026-01-06T06:24:00,2026-01-06T17:53:54,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-01-07,86.0,75.2,79.8,95.2,75.2,83.1,73.0,80.0,0.004,100,4.17,11.4,86.8,1013.6,57.7,6.2,219.5,18.9,8,2026-01-07T06:24:19,2026-01-07T17:54:27,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-01-08,86.0,75.2,79.9,95.2,75.2,82.9,73.0,79.8,0.008,100,8.33,16.8,81.5,1013.6,37.1,6.8,225.3,19.7,8,2026-01-08T06:24:37,2026-01-08T17:55:00,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"TTCP,remote,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-01-09,84.2,75.2,77.7,92.5,75.2,78.5,73.3,86.7,0.248,100,87.5,15.0,75.7,1013.3,70.1,5.9,170.9,14.7,7,2026-01-09T06:24:55,2026-01-09T17:55:33,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-01-10,86.0,75.2,79.9,95.2,75.2,83.1,73.5,81.5,0.064,100,66.67,17.2,72.7,1012.6,61.0,6.6,146.2,12.6,6,2026-01-10T06:25:11,2026-01-10T17:56:05,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTCP,remote,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-01-11,86.0,75.2,80.0,95.2,75.2,82.7,71.9,76.8,0.076,100,50.0,17.2,79.6,1012.7,44.1,6.2,223.8,19.4,8,2026-01-11T06:25:27,2026-01-11T17:56:37,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-01-12,86.0,74.9,78.9,93.5,74.9,81.2,72.0,80.3,0.068,100,54.17,16.1,81.2,1013.4,63.4,6.4,197.5,17.1,7,2026-01-12T06:25:41,2026-01-12T17:57:09,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-01-13,84.2,75.2,78.9,92.5,75.2,81.1,73.0,82.3,0.18,100,83.33,12.8,87.0,1013.1,62.1,6.2,131.7,11.4,5,2026-01-13T06:25:55,2026-01-13T17:57:41,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-01-14,86.0,75.2,79.9,95.2,75.2,83.2,74.3,83.3,0.116,100,62.5,17.0,82.5,1012.5,47.6,6.6,203.7,17.6,8,2026-01-14T06:26:07,2026-01-14T17:58:13,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTCP,remote,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-01-15,86.0,75.2,80.1,97.2,75.2,84.1,74.8,83.9,0.192,100,79.17,18.3,86.1,1012.4,63.5,6.2,173.7,15.0,6,2026-01-15T06:26:19,2026-01-15T17:58:44,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-01-16,86.0,75.2,80.3,95.2,75.2,83.7,74.0,81.7,0.076,100,75.0,19.7,81.5,1013.1,40.1,6.3,219.4,18.8,8,2026-01-16T06:26:30,2026-01-16T17:59:14,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-01-17,84.2,77.0,79.7,92.5,77.0,82.2,71.5,76.1,0.004,100,4.17,19.7,79.8,1013.2,37.5,6.2,246.1,21.3,9,2026-01-17T06:26:39,2026-01-17T17:59:45,0.96,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-01-18,86.0,75.2,79.6,93.5,75.2,82.3,71.6,77.0,0.0,0,0.0,15.0,79.2,1012.5,25.0,6.2,238.8,20.6,8,2026-01-18T06:26:48,2026-01-18T18:00:15,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-01-19,86.0,75.2,80.1,93.5,75.2,83.4,72.6,78.4,0.0,0,0.0,15.0,84.5,1012.5,25.8,6.4,245.3,21.2,8,2026-01-19T06:26:55,2026-01-19T18:00:45,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-01-20,86.0,75.2,79.9,93.5,75.2,82.9,72.9,79.5,0.052,100,41.67,16.1,81.6,1012.3,27.0,6.2,227.3,19.6,8,2026-01-20T06:27:02,2026-01-20T18:01:14,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-01-21,86.0,75.2,79.9,93.5,75.2,82.6,72.3,78.1,0.068,100,41.67,17.2,84.4,1011.8,25.0,6.2,216.6,18.7,7,2026-01-21T06:27:07,2026-01-21T18:01:43,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-01-22,86.0,75.2,80.3,95.2,75.2,83.8,73.5,80.2,0.152,100,75.0,15.4,83.8,1011.7,28.9,6.6,208.5,17.9,8,2026-01-22T06:27:12,2026-01-22T18:02:11,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTCP,remote,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-01-23,83.8,73.4,78.1,93.1,73.4,79.9,74.4,88.7,0.108,100,41.67,12.8,91.2,1012.5,53.8,5.6,214.5,18.5,8,2026-01-23T06:27:15,2026-01-23T18:02:39,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-01-24,84.3,75.2,79.6,92.5,75.2,82.6,73.8,82.7,0.136,100,83.33,17.2,82.7,1012.9,24.5,6.3,219.6,19.1,8,2026-01-24T06:27:17,2026-01-24T18:03:06,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-01-25,84.2,75.2,79.0,92.5,75.2,81.2,72.8,81.7,0.128,100,79.17,20.8,83.7,1014.0,44.0,6.2,233.7,20.0,8,2026-01-25T06:27:18,2026-01-25T18:03:33,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-01-26,84.2,75.2,79.9,91.0,75.2,82.3,72.0,77.3,0.032,100,25.0,21.9,81.0,1014.8,28.3,6.2,239.7,20.7,8,2026-01-26T06:27:19,2026-01-26T18:03:59,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-01-27,86.0,75.2,79.6,92.0,75.2,81.7,70.9,75.1,0.024,100,25.0,18.3,80.9,1015.2,25.0,6.2,249.0,21.5,9,2026-01-27T06:27:18,2026-01-27T18:04:25,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-01-28,86.0,75.2,79.4,95.2,75.2,82.0,71.1,76.1,0.0,0,0.0,15.0,77.9,1014.2,25.0,6.2,255.2,22.1,9,2026-01-28T06:27:16,2026-01-28T18:04:50,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-01-29,86.0,75.8,79.8,97.2,75.8,82.9,74.4,84.2,0.152,100,66.67,10.3,84.1,1013.8,31.9,6.6,214.9,18.4,7,2026-01-29T06:27:13,2026-01-29T18:05:14,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-01-30,84.2,75.2,79.5,94.2,75.2,82.7,75.4,87.7,0.33,100,95.83,18.3,101.0,1013.8,74.8,5.9,181.2,15.6,7,2026-01-30T06:27:08,2026-01-30T18:05:38,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-01-31,84.2,78.8,81.0,94.2,78.8,85.8,75.3,83.0,0.048,100,29.17,18.3,94.9,1013.6,44.5,6.2,209.5,17.9,8,2026-01-31T06:27:03,2026-01-31T18:06:01,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-02-01,86.0,77.0,80.8,95.2,77.0,84.4,74.1,80.2,0.0,0,0.0,13.9,102.3,1013.9,29.7,6.2,249.8,21.6,8,2026-02-01T06:26:57,2026-02-01T18:06:24,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-02-02,86.0,75.2,80.8,95.2,75.2,84.5,73.3,78.2,0.016,100,12.5,12.8,90.2,1015.0,42.5,6.2,242.6,21.0,8,2026-02-02T06:26:50,2026-02-02T18:06:46,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-02-03,86.0,77.0,80.5,95.2,77.0,83.6,73.6,80.1,0.048,100,50.0,15.0,87.0,1015.3,42.5,6.2,231.4,20.0,8,2026-02-03T06:26:42,2026-02-03T18:07:08,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-02-04,84.2,75.2,80.0,91.0,75.2,82.4,71.5,75.6,0.032,100,25.0,18.3,84.5,1015.5,33.6,6.2,227.6,19.8,7,2026-02-04T06:26:32,2026-02-04T18:07:29,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-02-05,86.0,75.2,80.0,93.5,75.2,82.3,71.2,74.9,0.048,100,41.67,15.0,92.2,1014.1,24.5,6.4,228.3,19.8,8,2026-02-05T06:26:22,2026-02-05T18:07:49,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-02-06,86.0,77.0,80.2,95.2,77.0,83.0,72.3,77.1,0.0,0,0.0,12.8,94.3,1013.9,26.8,6.2,264.6,22.9,9,2026-02-06T06:26:11,2026-02-06T18:08:09,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-02-07,86.0,75.2,80.5,97.2,75.2,84.3,73.7,80.1,0.068,100,58.33,9.2,110.6,1014.1,25.0,6.2,238.4,20.5,8,2026-02-07T06:25:59,2026-02-07T18:08:28,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-02-08,86.0,77.0,81.1,95.2,77.0,84.5,73.4,77.8,0.036,100,25.0,9.2,107.6,1015.5,25.0,6.2,264.0,22.7,9,2026-02-08T06:25:45,2026-02-08T18:08:46,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-02-09,86.0,75.2,80.7,95.2,75.2,84.8,73.9,80.2,0.092,100,66.67,12.8,90.9,1015.2,27.1,6.2,225.9,19.6,7,2026-02-09T06:25:31,2026-02-09T18:09:04,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-02-10,86.0,77.0,80.6,93.5,77.0,83.5,72.1,75.8,0.004,100,4.17,16.1,89.6,1015.4,25.0,6.2,267.3,23.1,9,2026-02-10T06:25:16,2026-02-10T18:09:21,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-02-11,86.0,73.4,80.2,95.2,73.4,83.1,71.4,75.0,0.048,100,37.5,19.7,89.5,1015.1,33.2,6.2,245.7,21.2,9,2026-02-11T06:25:00,2026-02-11T18:09:37,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-02-12,86.0,73.4,80.6,93.5,73.4,84.0,72.9,77.7,0.016,100,12.5,16.1,95.8,1014.8,36.8,6.1,246.9,21.4,9,2026-02-12T06:24:43,2026-02-12T18:09:53,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-02-13,86.0,78.8,81.1,95.2,78.8,84.7,72.9,76.2,0.04,100,37.5,22.1,95.9,1013.9,29.0,6.6,226.2,19.6,8,2026-02-13T06:24:25,2026-02-13T18:10:08,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTCP,remote,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-02-14,84.2,73.4,79.3,92.5,73.4,81.6,73.4,82.5,0.02,100,20.83,13.9,88.0,1013.6,53.2,6.0,255.9,22.1,9,2026-02-14T06:24:06,2026-02-14T18:10:23,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-02-15,86.0,75.2,79.9,95.2,75.2,82.9,72.9,79.6,0.016,100,16.67,15.0,88.1,1013.5,32.9,6.5,248.5,21.6,9,2026-02-15T06:23:46,2026-02-15T18:10:37,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-02-16,86.0,73.4,79.5,93.5,73.4,82.3,72.1,78.4,0.028,100,20.83,17.2,84.4,1014.1,44.4,6.2,256.3,22.2,9,2026-02-16T06:23:26,2026-02-16T18:10:50,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-02-17,86.0,77.0,80.8,95.2,77.0,84.5,73.4,78.5,0.072,100,75.0,17.2,102.2,1014.3,36.9,6.2,248.5,21.7,9,2026-02-17T06:23:04,2026-02-17T18:11:03,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTCP,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-02-18,86.0,76.6,80.1,95.2,76.6,83.2,73.2,80.0,0.056,100,54.17,17.2,86.8,1014.3,31.5,6.6,259.9,22.5,9,2026-02-18T06:22:42,2026-02-18T18:11:15,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTCP,remote,TDW00000410"
"Scarborough, Tobago, Trinidad And Tobago",2026-02-19,84.2,75.2,79.4,91.0,75.2,82.2,72.7,80.6,0.084,100,79.17,18.3,92.1,1013.6,53.8,6.0,231.3,19.9,8,2026-02-19T06:22:19,2026-02-19T18:11:27,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTCP,TDW00000410"
