name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Point Fortin, Trinidad, Trinidad And Tobago",2025-06-22,84.4,75.8,79.2,94.8,75.8,82.2,76.5,91.7,0.63,100,8.33,rain,0,0,20.6,13.9,105,1013.4,75.2,6.8,220.6,18.9,8,10,2025-06-22T05:47:23,2025-06-22T18:30:29,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-06-23,84.4,75.1,79.3,96.9,75.1,82.8,75.9,90.1,0.118,100,8.33,rain,0,0,27.5,15,112.9,1014.3,74.4,6.4,118.5,10.2,4,30,2025-06-23T05:47:37,2025-06-23T18:30:41,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-06-24,86,75.4,81.4,97.5,75.4,87.1,76.4,85.2,0.197,100,4.17,rain,0,0,26.4,21.9,101,1014.6,74.7,5.3,232.2,19.9,8,30,2025-06-24T05:47:51,2025-06-24T18:30:53,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-06-25,85.9,78.9,81.1,97.1,78.9,87,76.5,86.1,0.047,100,8.33,rain,0,0,23.3,20.8,104.8,1014.1,72.1,5.3,191.9,16.8,7,30,2025-06-25T05:48:05,2025-06-25T18:31:04,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-06-26,87.7,77.1,82.1,99.5,77.1,87.4,75.4,80.9,0,0,0,rain,0,0,21.7,17.2,102.1,1013.9,61.7,6,269.7,23.1,8,30,2025-06-26T05:48:19,2025-06-26T18:31:15,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-06-27,88,75.4,80.8,99.9,75.4,85.5,75.6,84.8,0.079,100,4.17,rain,0,0,19.9,17.2,103.3,1014.5,63.4,7,217.2,18.6,8,30,2025-06-27T05:48:34,2025-06-27T18:31:25,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-06-28,89.4,75.1,81.3,102.6,75.1,86.3,75.8,84.6,0.567,100,8.33,rain,0,0,17.2,9.2,108.6,1013.8,68.7,7.6,241.2,20.9,8,30,2025-06-28T05:48:48,2025-06-28T18:31:34,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78970011634,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-06-29,82.6,75.4,78.3,92.7,75.4,79.7,76.4,94.1,0.788,100,12.5,rain,0,0,25.1,10.3,98,1014.4,77.8,5.9,211.3,18.3,8,30,2025-06-29T05:49:03,2025-06-29T18:31:43,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-06-30,87.7,76.8,81.7,99.7,76.8,86.9,76.2,84,0.008,100,4.17,rain,0,0,27.1,18.3,104.8,1015,51,7,256.2,22.1,8,30,2025-06-30T05:49:18,2025-06-30T18:31:52,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-07-01,87.9,75.1,80.9,98.2,75.1,85.2,75.4,84.3,0,0,0,rain,0,0,19.5,16.1,117.3,1014.7,49,7.1,273.6,23.7,9,10,2025-07-01T05:49:33,2025-07-01T18:32:00,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-07-02,87.8,76.8,82.1,100,76.8,87.4,75.5,81.2,0,0,0,rain,0,0,22.8,18.3,98.4,1015,35.6,7.5,239.1,20.6,7,30,2025-07-02T05:49:49,2025-07-02T18:32:07,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634"
